Row,Website,Found_Emails,Pages_Scraped,Status
1047,http://icsalonandspa.com/,,3,no_emails_found
832,https://www.peelvillagedental.com/,,3,no_emails_found
237,http://www.bramptoneyecare.ca/,,0,error
301,https://www.boostautoandtrucksales.com/,,3,no_emails_found
772,https://www.facebook.com/excellentcarepharmacy/,excellentcare-phb@hotmail.com; dev7561@gmail.com,3,ok
935,http://www.akahlon.ca/,immlaw@akahlon.ca,3,ok
75,http://www.emergencyvetbrampton.ca/,,3,no_emails_found
479,https://meenasbeautysalon.com/booking/,,0,site_down
378,https://whitepinehealth.ca/physiotherapy-brampton/,,3,no_emails_found
607,http://tophomesellers.ca/,,0,site_down
702,https://facilefintax.ca/,,0,site_down
242,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/spring-valley-pharmacy-7019148,,3,no_emails_found
1048,https://roulette-salon-and-spa.business.site/?utm_source=gmb&utm_medium=referral,,3,no_emails_found
166,http://kidzgrowwithlove.com/,,3,no_emails_found
481,https://creativebeautysalonandspa.ca/,,3,no_emails_found
834,http://ourdentistry.ca/,,3,no_emails_found
542,http://rslearning.ca/,,0,site_down
304,http://torontocarsale.com/,,3,no_emails_found
773,http://www.kmcbrampton.com/,,3,no_emails_found
379,http://healthcarerehabcentre.com/about/,,0,site_down
941,http://sachdevamilne.com/,,3,no_emails_found
80,https://www.brookfieldvet.ca/,,3,no_emails_found
703,http://www.girnaccounting.com/,,0,site_down
837,http://queensurgentcare.org/contact-us/,,3,no_emails_found
243,https://peoplescompoundingpharmacy.ca/,,3,no_emails_found
1052,https://southfieldsvision.com/,,3,no_emails_found
614,http://learninghappenschildcare.com/,info@learninghappenschildcare.com; support@thinkflame.com,3,ok
5,https://www.mydentalcorner.ca/,,3,no_emails_found
544,http://bramcountrydental.com/,,3,no_emails_found
169,http://www.yunaland.ca/,info@yunaland.ca,3,ok
944,https://www.navneettax.com/,,0,site_down
616,https://learninghappenschildcare.com/,info@learninghappenschildcare.com; support@thinkflame.com,3,ok
85,https://acumenlawoffice.ca/,,3,no_emails_found
305,http://noblecarsales.com/,,3,no_emails_found
385,http://bramaleaanimalhospital.ca/,,3,no_emails_found
775,https://www.panelphysician.ca/,,3,no_emails_found
482,https://www.mississaugavisioncentre.com/location/brampton-vision-centre/,,0,site_down
244,https://pulseucc.com/our-services/pharmacy/?utm_source=google&utm_medium=organic&utm_campaign=pharmacygmblisting,,3,no_emails_found
546,https://springdaledental.com/,,3,no_emails_found
12,http://www.drsoniasharma.com/,,3,no_emails_found
705,https://www.homesbykiranbrar.ca/,,3,no_emails_found
839,http://www.williamoslerhs.ca/,,3,no_emails_found
171,http://absoluteangels.ca/,,3,no_emails_found
1054,https://www.specsexpress.ca/,,3,no_emails_found
620,https://universalbarbell.com/,,3,no_emails_found
951,https://www.realtor.ca/agent/2220542/bharat-purohit-821-bovaird-dr-west-31-brampton-ontario-l6x0t9,,1,no_emails_found
88,http://www.tjslaw.ca/,,3,no_emails_found
307,https://www.wmzauto.ca/,,3,no_emails_found
778,https://www.pthealth.ca/clinic/pt-health-north-brampton/?utm_source=gmb&utm_medium=organic,,3,no_emails_found
551,https://www.northbramaleadental.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,3,no_emails_found
485,https://www.eyeopticalstore.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,3,no_emails_found
847,https://reliefphysio.ca/,,3,no_emails_found
246,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/james-potter-road-pharmacy-7017609?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
707,http://www.navpreetbhogal.com/,,3,no_emails_found
309,https://affordablecars4sales.ca/,,0,site_down
491,http://cottrelle.kandaoptical.com/,,3,no_emails_found
623,https://www.instagram.com/new_style_salon_and_spa?igsh=MWtzZDQyZXZjYm0zZg==,,3,no_emails_found
183,https://www.lafitness.com/Pages/clubhome.aspx?clubid=628&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,1,no_emails_found
1056,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brinkley-pharmacy-7029950?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
89,http://www.rutmanlaw.com/,,0,site_down
410,http://www.avnishcpa.com/,,0,site_down
400,https://www.keransanghalawyer.ca/,,0,error
967,http://www.liftoffstrength.com/,,3,no_emails_found
247,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/downtown-brampton-pharmacy-7029020?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
781,http://www.focusphysiotherapy.com/locations/brampton-clinic/,,3,no_emails_found
711,http://www.soniasinghrealestate.com/,,3,no_emails_found
1060,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/upper-mount-gdn-pharmacy-7058511?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
852,https://www.physiomed.ca/find-a-clinic/brampton-bramalea/overview/,,3,no_emails_found
22,https://www.bramptonnorthdental.ca/,,3,no_emails_found
556,https://wellclinics.ca/ontario/brampton/northpoint-whmc/,,3,no_emails_found
628,https://www.facebook.com/Kreativekuts/,dev7561@gmail.com,3,ok
316,http://www.tutoringacademy.ca/locations/ontario/dusk.php,,3,no_emails_found
493,http://www.bramaleaoptometry.com/,,3,no_emails_found
782,http://www.bramptonccc.com/,,1,no_emails_found
979,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/mayfield-pharmacare-7001096,,3,no_emails_found
91,https://wisdomlawoffice.ca/,,3,no_emails_found
560,https://countrysidemedical.ca/,,3,no_emails_found
250,http://pharmachoice.com/,,3,no_emails_found
418,https://homesbyic.com/,,3,no_emails_found
712,http://www.paramjitsoor.com/,,1,no_emails_found
23,http://www.otbramptonclinic.com/,,3,no_emails_found
1061,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/ved-lifecare-pharmacy-7061677,,3,no_emails_found
193,https://www.instagram.com/shapedbystrength_/,,3,no_emails_found
853,http://trinovacentre.com/,trinovawellnesscentre@gmail.com,3,ok
191,https://www.anytimefitness.ca/gyms/2287/Brampton-ON-L7A-3R9/,customercare@abcfitness.com,3,ok
318,https://www.scholarsed.com/locations/brampton-north/,BramptonNorth@ScholarsEd.com; Info@ScholarsED.com,3,ok
635,https://www.eyeoptical.ca/,,3,no_emails_found
497,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/north-park-pharmacy-7066253,,3,no_emails_found
980,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brampton-medical-plex-pharmacy-7039742?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
799,https://www.thebramptonrealtor.com/,,3,no_emails_found
357,http://www.sunnyvalemed.com/,,3,no_emails_found
255,http://www.ultracarespecialtypharmacy.ca/,,3,no_emails_found
424,http://www.sellwithrajsharma.com/,,3,no_emails_found
561,http://www.bncurgentcare.com/,,3,no_emails_found
714,https://www.aaxel.ca/,,3,no_emails_found
26,http://www.healthplex.ca/,,0,site_down
1069,https://megamindlearning.com/caledon-kennedy-campus.html,,3,no_emails_found
93,http://www.longfieldlaw.com/,,3,no_emails_found
498,https://www.mylocalrx.ca/,,3,no_emails_found
194,http://www.tnpfit.ca/,,3,no_emails_found
872,https://royallepageplatinum.ca/,,3,no_emails_found
637,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/b-a-c-pharmacy-7029700?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
321,https://oxfordlearning.com/locations/brampton-north-tutoring/,,3,no_emails_found
808,http://www.iamoptical.com/,,3,no_emails_found
109,http://crownaccounting.ca/,,3,no_emails_found
982,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/storybrook-pharmacy-a-medical-clinic-7003184,,3,no_emails_found
726,http://www.akalchildcare.ca/,,0,site_down
261,https://www.blaineywellness.com/?schedule_source=GMB,,3,no_emails_found
425,http://achintwalia.ca/,,3,no_emails_found
198,https://www.fit4less.ca/locations/provinces/ontario/brampton/brampton-worthington?utm_source=G&utm_medium=lpm&utm_campaign=fit4less,,3,no_emails_found
322,https://www.scholarsed.com/locations/brampton-east/,Info@ScholarsED.com; BramptonEast@ScholarsEd.com,3,ok
565,https://www.pulseucc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmblisting,,3,no_emails_found
500,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/procare-springdale-pharmacy-7061265?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
522,https://www.arbormemorial.ca/en/glenview.html?utm_source=google&utm_medium=organic&utm_campaign=0701_glenview_google-my-business,,3,no_emails_found
28,http://cornerstonemedicalclinic.ca/,,3,no_emails_found
638,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/health-solutions-plus-remedysrx-7024790?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
810,http://www.brampton-optometrist.ca/,,3,no_emails_found
116,https://gsaaccounting.ca/,,3,no_emails_found
264,http://heartlakechiro.com/,,3,no_emails_found
566,https://ocean.cognisantmd.com/online-booking/406cd95d-a504-48eb-8ecb-a35abd9d4596,,0,site_down
984,https://www.beyondwellnesschiropractic.com/,,3,no_emails_found
426,http://listnsold.ca/contact,,3,no_emails_found
873,https://www.homesbygurpreet.com/,,3,no_emails_found
875,https://pinnaclerealty.ca/,,3,no_emails_found
30,http://richvalemedical.ca/,,3,no_emails_found
728,http://www.lpkangaroo.ca/,,3,no_emails_found
811,https://vinavisionoptical.ca/,,0,site_down
502,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/bramdale-pharmacy-7022827,,3,no_emails_found
639,http://www.mylocalrx.ca/,,3,no_emails_found
209,http://doctorofbeautyca.com/,,3,no_emails_found
326,https://sseducation.ca/,contact@superstaracademy.ca,3,ok
427,http://www.manuchohan.com/,,0,site_down
117,http://www.taxsolcanada.com/,,3,no_emails_found
672,http://gatewayclinic.ca/,,3,no_emails_found
985,https://www.fletcherscreekdental.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,dentalfcdo@gmail.com,3,ok
734,http://www.beautybymeet.com/,,3,no_emails_found
265,http://www.drronhillchiropractic.com/,,3,no_emails_found
877,http://kaushalrealtygroup.com/,,3,no_emails_found
567,http://www.williamoslerhs.ca/,,3,no_emails_found
640,https://pharmasavebovairdspringdale.com/,,0,site_down
212,https://lilacsalonandspa.org/services/,,3,no_emails_found
329,http://www.innocenthearts.ca/?utm_source=GoogleMaps&utm_medium=Maps&utm_campaign=Local,,3,no_emails_found
504,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brampton-hospital-i-d-d-d-a-d-pharmacy-7018440?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
269,http://www.abbottchiropractic.ca/,,0,site_down
32,http://royalwestmedical.ca/,info@royalwestmedical.ca,3,ok
430,https://ontariocrehub.com/,,3,no_emails_found
127,http://www.teamnav.ca/,,3,no_emails_found
735,https://local.lenscrafters.com/canada/on/brampton/25-peel-centre-drive.html?cid=yext_0962&y_source=1_MTIyMDI4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,1,no_emails_found
570,https://ultramodernmedical.com/,,3,no_emails_found
821,https://driftmotors.ca/,,3,no_emails_found
988,http://drnayyardentistry.com/,,3,no_emails_found
213,http://facebook.com/aonesalonandspa/,,3,no_emails_found
330,http://www.tutoringacademy.ca/locations/ontario/shoppersworld.php,,3,no_emails_found
505,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/casstlemore-west-phcy-7032950?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
36,http://royalwestmedical.ca/,info@royalwestmedical.ca,3,ok
642,https://camphealth.ca/,,3,no_emails_found
991,https://buddhadentalcare.ca/,,3,no_emails_found
814,https://www.pchealth.ca/en/health/pharmacist-consultations/?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,,1,no_emails_found
888,http://www.mytrainmefit.com/,,3,no_emails_found
815,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/peace-health-7023781?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
273,https://www.alwc.ca/,,3,no_emails_found
891,http://mirrormirrorbeauty.ca/,,0,site_down
132,http://www.rashminderchadha.ca/,,3,no_emails_found
435,https://www.rairupinder.com/,,3,no_emails_found
214,http://ranibeautysalon.ca/,,0,site_down
37,https://heartlakemed.com/,,3,no_emails_found
643,https://www.fortinosflowers.ca/find-your-location?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,,0,site_down
816,https://www1.shoppersdrugmart.ca/en/Store-Locator/store/3088,,0,site_down
344,http://roopalisharmadental.ca/,,3,no_emails_found
1023,https://virkcpa.com/,,0,site_down
506,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/brampton-lifecare-pharmacy-7047800?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
279,https://www.arbormemorial.ca/en/brampton.html?utm_source=google&utm_medium=organic&utm_campaign=0341_brampton_google-my-business,,3,no_emails_found
1002,https://vitalurgentcare.ca/walk-in-clinic-brampton-west/,reception@vitalmedicine.ca; info@vitalmedicine.ca,3,ok
736,https://www.drdeolfamilyeyecare.com/,,0,site_down
133,http://www.harpreetrakhra.com/,,3,no_emails_found
584,https://mwalialaw.com/,info@mwalialaw.com,3,ok
585,http://www.bajajlawyers.com/,,3,no_emails_found
216,https://www.tiktok.com/@preetbridalbeauty,,0,site_down
893,https://bramptonvision.com/,,3,no_emails_found
39,https://www.drlanger.ca/,,1,no_emails_found
345,https://lakeridgedental.ca/,,3,no_emails_found
649,http://www.legacymotors.ca/,,0,site_down
507,https://www.pharmachoice.com/locations/castlemore-pharmacy/,,3,no_emails_found
451,http://learninghappenschildcare.com/,info@learninghappenschildcare.com; support@thinkflame.com,3,ok
817,https://wa.me/18352402999,,3,no_emails_found
456,https://springdalelearningcentre.ca/,,0,site_down
281,https://www.arbormemorial.ca/en/scott-brampton.html?utm_source=google&utm_medium=organic&utm_campaign=7110_scott-brampton_google-my-business,,3,no_emails_found
135,https://www.rdhomesale.com/,,3,no_emails_found
741,https://www.pharmachoice.com/locations/kingscross-pharmacy/,,3,no_emails_found
1003,https://medrehabgroup.com/physiotherapy-center/brampton/,brampton@medrehabgroup.com; woodbridge@medrehabgroup.com; pickering@medrehabgroup.com; georgetown@medrehabgroup.com; stclair@medrehabgroup.com; northyork@medrehabgroup.com; stoneycreek@medrehabgroup.com; richmondhill@medrehabgroup.com; newmarket@medrehabgroup.com,3,ok
592,http://www.mannlawfirm.ca/,,3,no_emails_found
42,https://bramptoneastmedical.ca/,,3,no_emails_found
511,https://www.shoppersdrugmart.ca/en/store-locator/store/693/?utm_source=G&utm_medium=lpm&utm_campaign=LPM_SDM,,0,site_down
897,https://www.peelmemorialpharmacy.com/,,3,no_emails_found
221,http://www.bramptonoptometrists.com/,,3,no_emails_found
659,http://omnidental.ca/,,3,no_emails_found
737,http://eyelabs.ca/,,1,no_emails_found
1004,https://www.caledonphysio.ca/,,3,no_emails_found
819,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/pharma-center-pharmacy-7017973?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
599,http://paramsuri.com/,,0,site_down
458,http://www.godaycare.com/ontario/brampton/Smiles+and+Giggles+Daycare!!+Where+Kids+can+be+Kids!!/14035/1%22%3ESmiles%20and%20Giggles%20Daycare!!%20Where%20Kids%20can%20be%20Kids!!%3C/a%3E,,3,no_emails_found
346,https://www.keshavarzdentistry.com/,,3,no_emails_found
136,http://www.soldbyjk.ca/,,3,no_emails_found
282,https://www.dignitymemorial.com/en-ca/funeral-homes/ontario/brampton/andrews-community-funeral-centre-bramalea-chapel/3163?utm_source=google_my_business&utm_medium=organic,,3,no_emails_found
349,http://www.trinitydental.ca/,,3,no_emails_found
520,https://www.arbormemorial.ca/en/glendale.html?utm_source=google&utm_medium=organic&utm_campaign=google_my_buisness,,0,site_down
900,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/nathan-guardian-pharmacy-7052471,,3,no_emails_found
743,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/southgate-pharmacy-7003574?utm_source=google&utm_medium=maps&utm_campaign=local_presence,,3,no_emails_found
45,https://www.uccphysio.com/,,3,no_emails_found
820,https://rehancehealth.ca/,,3,no_emails_found
663,https://www.wellfort.ca/,Kimberley.Floyd@wellfort.ca; info@wellfort.ca; finance@wellfort.ca,3,ok
223,https://eyeclinicdirectory.ca/clinic/noor-eye-clinic-optical-testing-store-brampton,,3,no_emails_found
1006,https://healthplustherapy.com/,,3,no_emails_found
222,http://www.eyeopticalstore.com/,,3,no_emails_found
